#1
float HeatingLoadProfiles(52561,10)
# time,bld1 (W),bld2 (W),bld3 (W),bld4 (W),bld5 (W),bld6 (W),bld7 (W),bld8 (W),District (W)
4312200,7525.86084,7525.86084,7525.86084,7525.86084,7525.86084,7525.86084,7525.86084,7525.86084,60206.88672
4312800,8692.325195,8692.325195,8692.325195,8692.325195,8692.325195,8692.325195,8692.325195,8692.325195,69538.60156
4313400,9935.661133,9935.661133,9935.661133,9935.661133,9935.661133,9935.661133,9935.661133,9935.661133,79485.28906
4314000,9935.661133,9935.661133,9935.661133,9935.661133,9935.661133,9935.661133,9935.661133,9935.661133,79485.28906
4314600,6827.337891,6827.337891,6827.337891,6827.337891,6827.337891,6827.337891,6827.337891,6827.337891,54618.70312
4315200,6510.405762,6510.405762,6510.405762,6510.405762,6510.405762,6510.405762,6510.405762,6510.405762,52083.24609
4315800,6261.560059,6261.560059,6261.560059,6261.560059,6261.560059,6261.560059,6261.560059,6261.560059,50092.48047
4316400,6060.420898,6060.420898,6060.420898,6060.420898,6060.420898,6060.420898,6060.420898,6060.420898,48483.36719
4317000,5894.79248,5894.79248,5894.79248,5894.79248,5894.79248,5894.79248,5894.79248,5894.79248,47158.33984
4317600,5755.419922,5755.419922,5755.419922,5755.419922,5755.419922,5755.419922,5755.419922,5755.419922,46043.35938
4318200,5635.502441,5635.502441,5635.502441,5635.502441,5635.502441,5635.502441,5635.502441,5635.502441,45084.01953
4318800,5530.132813,5530.132813,5530.132813,5530.132813,5530.132813,5530.132813,5530.132813,5530.132813,44241.0625
4319400,5435.945801,5435.945801,5435.945801,5435.945801,5435.945801,5435.945801,5435.945801,5435.945801,43487.56641
4320000,5350.881348,5350.881348,5350.881348,5350.881348,5350.881348,5350.881348,5350.881348,5350.881348,42807.05078
4320600,5273.182617,5273.182617,5273.182617,5273.182617,5273.182617,5273.182617,5273.182617,5273.182617,42185.46094
4321200,5201.129883,5201.129883,5201.129883,5201.129883,5201.129883,5201.129883,5201.129883,5201.129883,41609.03906
4321800,5133.966309,5133.966309,5133.966309,5133.966309,5133.966309,5133.966309,5133.966309,5133.966309,41071.73047
4322400,5071.279297,5071.279297,5071.279297,5071.279297,5071.279297,5071.279297,5071.279297,5071.279297,40570.23438
4323000,5012.940918,5012.940918,5012.940918,5012.940918,5012.940918,5012.940918,5012.940918,5012.940918,40103.52734
4323600,4959.012695,4959.012695,4959.012695,4959.012695,4959.012695,4959.012695,4959.012695,4959.012695,39672.10156
4324200,4909.702148,4909.702148,4909.702148,4909.702148,4909.702148,4909.702148,4909.702148,4909.702148,39277.61719
4324800,4864.727051,4864.727051,4864.727051,4864.727051,4864.727051,4864.727051,4864.727051,4864.727051,38917.81641
4325400,4823.244141,4823.244141,4823.244141,4823.244141,4823.244141,4823.244141,4823.244141,4823.244141,38585.95312
4326000,4784.249023,4784.249023,4784.249023,4784.249023,4784.249023,4784.249023,4784.249023,4784.249023,38273.99219
4326600,4746.73877,4746.73877,4746.73877,4746.73877,4746.73877,4746.73877,4746.73877,4746.73877,37973.91016
4327200,4709.77832,4709.77832,4709.77832,4709.77832,4709.77832,4709.77832,4709.77832,4709.77832,37678.22656
4327800,4672.933594,4672.933594,4672.933594,4672.933594,4672.933594,4672.933594,4672.933594,4672.933594,37383.46875
4328400,4636.605469,4636.605469,4636.605469,4636.605469,4636.605469,4636.605469,4636.605469,4636.605469,37092.84375
4329000,4601.061035,4601.061035,4601.061035,4601.061035,4601.061035,4601.061035,4601.061035,4601.061035,36808.48828
4329600,4763.812988,4763.812988,4763.813477,4763.813477,4763.812988,4763.812988,4763.813477,4763.813477,38110.50586
4330200,4789.685059,4789.685059,4789.685059,4789.685059,4789.685059,4789.685059,4789.685059,4789.685059,38317.48047
4330800,4813.259277,4813.259277,4813.259277,4813.259277,4813.259277,4813.259277,4813.259277,4813.259277,38506.07422
4331400,4835.627441,4835.627441,4835.627441,4835.627441,4835.627441,4835.627441,4835.627441,4835.627441,38685.01953
4332000,4856.583008,4856.583008,4856.583008,4856.583008,4856.583008,4856.583008,4856.583008,4856.583008,38852.66406
4332600,4876.541016,4876.541016,4876.541504,4876.541504,4876.541016,4876.541016,4876.541504,4876.541504,39012.33008
4333200,4896.110352,4896.110352,4896.110352,4896.110352,4896.110352,4896.110352,4896.110352,4896.110352,39168.88281
4333800,4916.007813,4916.007813,4916.007813,4916.007813,4916.007813,4916.007813,4916.007813,4916.007813,39328.0625
4334400,4936.993164,4936.993164,4936.993164,4936.993164,4936.993164,4936.993164,4936.993164,4936.993164,39495.94531
4335000,4959.382813,4959.382813,4959.382813,4959.382813,4959.382813,4959.382813,4959.382813,4959.382813,39675.0625
4335600,4982.661133,4982.661133,4982.661133,4982.661133,4982.661133,4982.661133,4982.661133,4982.661133,39861.28906
4336200,5006.384277,5006.384277,5006.384277,5006.384277,5006.384277,5006.384277,5006.384277,5006.384277,40051.07422
4336800,5030.111816,5030.111816,5030.111816,5030.111816,5030.111816,5030.111816,5030.111816,5030.111816,40240.89453
4337400,5053.300781,5053.300781,5053.300781,5053.300781,5053.300781,5053.300781,5053.300781,5053.300781,40426.40625
4338000,5075.586914,5075.586914,5075.586914,5075.586914,5075.586914,5075.586914,5075.586914,5075.586914,40604.69531
4338600,5097.628418,5097.628418,5097.628418,5097.628418,5097.628418,5097.628418,5097.628418,5097.628418,40781.02734
4339200,5119.853516,5119.853516,5119.853516,5119.853516,5119.853516,5119.853516,5119.853516,5119.853516,40958.82812
4339800,5141.994141,5141.994141,5141.994141,5141.994141,5141.994141,5141.994141,5141.994141,5141.994141,41135.95312
4340400,5162.34082,5162.34082,5162.34082,5162.34082,5162.34082,5162.34082,5162.34082,5162.34082,41298.72656
4341000,5180.570313,5180.570313,5180.570313,5180.570313,5180.570313,5180.570313,5180.570313,5180.570313,41444.5625
4341600,5196.51416,5196.51416,5196.51416,5196.51416,5196.51416,5196.51416,5196.51416,5196.51416,41572.11328
4342200,5210.61377,5210.61377,5210.61377,5210.61377,5210.61377,5210.61377,5210.61377,5210.61377,41684.91016
4342800,5223.861816,5223.861816,5223.861816,5223.861816,5223.861816,5223.861816,5223.861816,5223.861816,41790.89453
4343400,5236.557617,5236.557617,5236.557617,5236.557617,5236.557617,5236.557617,5236.557617,5236.557617,41892.46094
4344000,5246.910645,5246.910645,5246.910645,5246.910645,5246.910645,5246.910645,5246.910645,5246.910645,41975.28516
4344600,5251.924316,5251.924316,5251.924316,5251.924316,5251.924316,5251.924316,5251.924316,5251.924316,42015.39453
4345200,2625.463379,2625.463379,2625.463623,2625.463623,2625.463379,2625.463379,2625.463623,2625.463623,21003.70801
4345800,0,0,0,0,0,0,0,0,0
4346400,0,0,0,0,0,0,0,0,0
4347000,0,0,0,0,0,0,0,0,0
4347600,0,0,0,0,0,0,0,0,0
4348200,0,0,0,0,0,0,0,0,0
4348800,0,0,0,0,0,0,0,0,0
4349400,0,0,0,0,0,0,0,0,0
4350000,0,0,0,0,0,0,0,0,0
4350600,0,0,0,0,0,0,0,0,0
4351200,0,0,0,0,0,0,0,0,0
4351800,0,0,0,0,0,0,0,0,0
4352400,0,0,0,0,0,0,0,0,0
4353000,0,0,0,0,0,0,0,0,0
4353600,0,0,0,0,0,0,0,0,0
4354200,0,0,0,0,0,0,0,0,0
4354800,0,0,0,0,0,0,0,0,0
4355400,0,0,0,0,0,0,0,0,0
4356000,0,0,0,0,0,0,0,0,0
4356600,0,0,0,0,0,0,0,0,0
4357200,0,0,0,0,0,0,0,0,0
4357800,0,0,0,0,0,0,0,0,0
4358400,0,0,0,0,0,0,0,0,0
4359000,0,0,0,0,0,0,0,0,0
4359600,0,0,0,0,0,0,0,0,0
4360200,0,0,0,0,0,0,0,0,0
4360800,0,0,0,0,0,0,0,0,0
4361400,0,0,0,0,0,0,0,0,0
4362000,0,0,0,0,0,0,0,0,0
4362600,0,0,0,0,0,0,0,0,0
4363200,0,0,0,0,0,0,0,0,0
4363800,0,0,0,0,0,0,0,0,0
4364400,0,0,0,0,0,0,0,0,0
4365000,0,0,0,0,0,0,0,0,0
4365600,0,0,0,0,0,0,0,0,0
4366200,0,0,0,0,0,0,0,0,0
4366800,0,0,0,0,0,0,0,0,0
4367400,0,0,0,0,0,0,0,0,0
4368000,0,0,0,0,0,0,0,0,0
4368600,0,0,0,0,0,0,0,0,0
4369200,0,0,0,0,0,0,0,0,0
4369800,0,0,0,0,0,0,0,0,0
4370400,0,0,0,0,0,0,0,0,0
4371000,0,0,0,0,0,0,0,0,0
4371600,0,0,0,0,0,0,0,0,0
4372200,0,0,0,0,0,0,0,0,0
4372800,0,0,0,0,0,0,0,0,0
4373400,0,0,0,0,0,0,0,0,0
4374000,0,0,0,0,0,0,0,0,0
4374600,0,0,0,0,0,0,0,0,0
4375200,0,0,0,0,0,0,0,0,0
4375800,0,0,0,0,0,0,0,0,0
4376400,0,0,0,0,0,0,0,0,0
4377000,0,0,0,0,0,0,0,0,0
4377600,0,0,0,0,0,0,0,0,0
4378200,0,0,0,0,0,0,0,0,0
4378800,0,0,0,0,0,0,0,0,0
4379400,0,0,0,0,0,0,0,0,0
4380000,0,0,0,0,0,0,0,0,0
4380600,0,0,0,0,0,0,0,0,0
4381200,9673.639648,9673.639648,9673.639648,9673.639648,9673.639648,9673.639648,9673.639648,9673.639648,77389.11719
4381800,11343.87207,11343.87207,11343.87207,11343.87207,11343.87207,11343.87207,11343.87207,11343.87207,90750.97656
4382400,11273.95801,11273.95801,11273.95801,11273.95801,11273.95801,11273.95801,11273.95801,11273.95801,90191.66406
4383000,11263.55762,11263.55762,11263.55762,11263.55762,11263.55762,11263.55762,11263.55762,11263.55762,90108.46094
4383600,11263.86426,11263.86426,11263.86426,11263.86426,11263.86426,11263.86426,11263.86426,11263.86426,90110.91406
4384200,11269.39355,11269.39355,11269.39355,11269.39355,11269.39355,11269.39355,11269.39355,11269.39355,90155.14844
4384800,11277.59082,11277.59082,11277.59082,11277.59082,11277.59082,11277.59082,11277.59082,11277.59082,90220.72656
4385400,11287.3457,11287.3457,11287.3457,11287.3457,11287.3457,11287.3457,11287.3457,11287.3457,90298.76562
4386000,11298.49316,11298.49316,11298.49316,11298.49316,11298.49316,11298.49316,11298.49316,11298.49316,90387.94531
4386600,11310.51758,11310.51758,11310.51758,11310.51758,11310.51758,11310.51758,11310.51758,11310.51758,90484.14062
4387200,11322.99902,11322.99902,11322.99902,11322.99902,11322.99902,11322.99902,11322.99902,11322.99902,90583.99219
4387800,10803.44336,10803.44336,10803.44336,10803.44336,10803.44336,10803.44336,10803.44336,10803.44336,86427.54688
4388400,10508.99023,10508.99023,10508.99023,10508.99023,10508.99023,10508.99023,10508.99023,10508.99023,84071.92188
4389000,10244.94434,10244.94434,10244.94434,10244.94434,10244.94434,10244.94434,10244.94434,10244.94434,81959.55469
4389600,10004.60156,10004.60156,10004.60156,10004.60156,10004.60156,10004.60156,10004.60156,10004.60156,80036.8125
4390200,9783.788086,9783.788086,9783.788086,9783.788086,9783.788086,9783.788086,9783.788086,9783.788086,78270.30469
4390800,9579.443359,9579.443359,9579.443359,9579.443359,9579.443359,9579.443359,9579.443359,9579.443359,76635.54688
4391400,9389.235352,9389.235352,9389.235352,9389.235352,9389.235352,9389.235352,9389.235352,9389.235352,75113.88281
4392000,9211.433594,9211.433594,9211.433594,9211.433594,9211.433594,9211.433594,9211.433594,9211.433594,73691.46875
4392600,9044.424805,9044.424805,9044.424805,9044.424805,9044.424805,9044.424805,9044.424805,9044.424805,72355.39844
4393200,8886.674805,8886.674805,8886.674805,8886.674805,8886.674805,8886.674805,8886.674805,8886.674805,71093.39844
4393800,8737.381836,8737.381836,8737.381836,8737.381836,8737.381836,8737.381836,8737.381836,8737.381836,69899.05469
4394400,8595.814453,8595.814453,8595.814453,8595.814453,8595.814453,8595.814453,8595.814453,8595.814453,68766.51562
4395000,8461.398438,8461.398438,8461.398438,8461.398438,8461.398438,8461.398438,8461.398438,8461.398438,67691.1875
4395600,8333.702148,8333.702148,8333.702148,8333.702148,8333.702148,8333.702148,8333.702148,8333.702148,66669.61719
4396200,8213.328125,8213.328125,8213.328125,8213.328125,8213.328125,8213.328125,8213.328125,8213.328125,65706.625
4396800,8100.884766,8100.884766,8100.884766,8100.884766,8100.884766,8100.884766,8100.884766,8100.884766,64807.07812
4397400,7995.550293,7995.550293,7995.550293,7995.550293,7995.550293,7995.550293,7995.550293,7995.550293,63964.40234
4398000,7896.231934,7896.231934,7896.231934,7896.231934,7896.231934,7896.231934,7896.231934,7896.231934,63169.85547
4398600,7801.689453,7801.689453,7801.689453,7801.689453,7801.689453,7801.689453,7801.689453,7801.689453,62413.51562
4399200,8823.125,8823.125,8823.125,8823.125,8823.125,8823.125,8823.125,8823.125,70585
4399800,9935.661133,9935.661133,9935.661133,9935.661133,9935.661133,9935.661133,9935.661133,9935.661133,79485.28906
4400400,9935.661133,9935.661133,9935.661133,9935.661133,9935.661133,9935.661133,9935.661133,9935.661133,79485.28906
4401000,7099.922852,7099.922852,7099.922852,7099.922852,7099.922852,7099.922852,7099.922852,7099.922852,56799.38281
4401600,6761.835449,6761.835449,6761.835449,6761.835449,6761.835449,6761.835449,6761.835449,6761.835449,54094.68359
4402200,6494.523926,6494.523926,6494.523926,6494.523926,6494.523926,6494.523926,6494.523926,6494.523926,51956.19141
4402800,6275.428223,6275.428223,6275.428223,6275.428223,6275.428223,6275.428223,6275.428223,6275.428223,50203.42578
4403400,6091.572266,6091.572266,6091.572266,6091.572266,6091.572266,6091.572266,6091.572266,6091.572266,48732.57812
4404000,5934.356934,5934.356934,5934.356934,5934.356934,5934.356934,5934.356934,5934.356934,5934.356934,47474.85547
4404600,5797.547363,5797.547363,5797.547363,5797.547363,5797.547363,5797.547363,5797.547363,5797.547363,46380.37891
4405200,5676.692383,5676.692383,5676.692383,5676.692383,5676.692383,5676.692383,5676.692383,5676.692383,45413.53906
4405800,5568.522949,5568.522949,5568.522949,5568.522949,5568.522949,5568.522949,5568.522949,5568.522949,44548.18359
4406400,5470.566406,5470.566406,5470.566406,5470.566406,5470.566406,5470.566406,5470.566406,5470.566406,43764.53125
4407000,5380.629883,5380.629883,5380.629883,5380.629883,5380.629883,5380.629883,5380.629883,5380.629883,43045.03906
4407600,5296.960938,5296.960938,5296.960938,5296.960938,5296.960938,5296.960938,5296.960938,5296.960938,42375.6875
4408200,5218.440918,5218.440918,5218.440918,5218.440918,5218.440918,5218.440918,5218.440918,5218.440918,41747.52734
4408800,5144.259766,5144.259766,5144.259766,5144.259766,5144.259766,5144.259766,5144.259766,5144.259766,41154.07812
4409400,5073.902832,5073.902832,5073.902832,5073.902832,5073.902832,5073.902832,5073.902832,5073.902832,40591.22266
4410000,5007.101074,5007.101074,5007.101074,5007.101074,5007.101074,5007.101074,5007.101074,5007.101074,40056.80859
4410600,4943.737793,4943.737793,4943.737793,4943.737793,4943.737793,4943.737793,4943.737793,4943.737793,39549.90234
4411200,4883.580078,4883.580078,4883.580078,4883.580078,4883.580078,4883.580078,4883.580078,4883.580078,39068.64062
4411800,4826.30127,4826.30127,4826.30127,4826.30127,4826.30127,4826.30127,4826.30127,4826.30127,38610.41016
4412400,4771.532715,4771.532715,4771.532715,4771.532715,4771.532715,4771.532715,4771.532715,4771.532715,38172.26172
4413000,4718.885742,4718.885742,4718.885742,4718.885742,4718.885742,4718.885742,4718.885742,4718.885742,37751.08594
4413600,4667.962891,4667.962891,4667.962891,4667.962891,4667.962891,4667.962891,4667.962891,4667.962891,37343.70312
4414200,4618.472168,4618.472168,4618.472168,4618.472168,4618.472168,4618.472168,4618.472168,4618.472168,36947.77734
4414800,4570.446289,4570.446289,4570.446289,4570.446289,4570.446289,4570.446289,4570.446289,4570.446289,36563.57031
4415400,4524.003906,4524.003906,4524.003906,4524.003906,4524.003906,4524.003906,4524.003906,4524.003906,36192.03125
4416000,4479.287598,4479.287598,4479.287598,4479.287598,4479.287598,4479.287598,4479.287598,4479.287598,35834.30078
4416600,4581.294434,4581.294434,4581.294434,4581.294434,4581.294434,4581.294434,4581.294434,4581.294434,36650.35547
4417200,4594.680176,4594.680176,4594.680176,4594.680176,4594.680176,4594.680176,4594.680176,4594.680176,36757.44141
4417800,4605.852051,4605.852051,4605.852051,4605.852051,4605.852051,4605.852051,4605.852051,4605.852051,36846.81641
4418400,4617.112793,4617.112793,4617.112793,4617.112793,4617.112793,4617.112793,4617.112793,4617.112793,36936.90234
4419000,4628.347168,4628.347168,4628.347168,4628.347168,4628.347168,4628.347168,4628.347168,4628.347168,37026.77734
4419600,4638.988281,4638.988281,4638.988281,4638.988281,4638.988281,4638.988281,4638.988281,4638.988281,37111.90625
4420200,4648.361328,4648.361328,4648.361328,4648.361328,4648.361328,4648.361328,4648.361328,4648.361328,37186.89062
4420800,4656.106445,4656.106445,4656.106445,4656.106445,4656.106445,4656.106445,4656.106445,4656.106445,37248.85156
4421400,4661.996094,4661.996094,4661.996094,4661.996094,4661.996094,4661.996094,4661.996094,4661.996094,37295.96875
4422000,4666.395508,4666.395508,4666.395508,4666.395508,4666.395508,4666.395508,4666.395508,4666.395508,37331.16406
4422600,4669.746582,4669.746582,4669.746582,4669.746582,4669.746582,4669.746582,4669.746582,4669.746582,37357.97266
4423200,4672.442871,4672.442871,4672.442871,4672.442871,4672.442871,4672.442871,4672.442871,4672.442871,37379.54297
4423800,4674.760742,4674.760742,4674.760742,4674.760742,4674.760742,4674.760742,4674.760742,4674.760742,37398.08594
4424400,4677.773438,4677.773438,4677.773438,4677.773438,4677.773438,4677.773438,4677.773438,4677.773438,37422.1875
4425000,4681.951172,4681.951172,4681.951172,4681.951172,4681.951172,4681.951172,4681.951172,4681.951172,37455.60938
4425600,4688.018066,4688.018066,4688.018066,4688.018066,4688.018066,4688.018066,4688.018066,4688.018066,37504.14453
4426200,4694.919434,4694.919434,4694.919434,4694.919434,4694.919434,4694.919434,4694.919434,4694.919434,37559.35547
4426800,4702.075195,4702.075195,4702.075195,4702.075195,4702.075195,4702.075195,4702.075195,4702.075195,37616.60156
4427400,4709.474121,4709.474121,4709.474121,4709.474121,4709.474121,4709.474121,4709.474121,4709.474121,37675.79297
4428000,4716.757813,4716.757813,4716.757813,4716.757813,4716.757813,4716.757813,4716.757813,4716.757813,37734.0625
4428600,4723.594727,4723.594727,4723.594727,4723.594727,4723.594727,4723.594727,4723.594727,4723.594727,37788.75781
4429200,4729.711426,4729.711426,4729.711426,4729.711426,4729.711426,4729.711426,4729.711426,4729.711426,37837.69141
4429800,4734.629883,4734.629883,4734.629883,4734.629883,4734.629883,4734.629883,4734.629883,4734.629883,37877.03906
4430400,4723.232422,4723.232422,4723.232422,4723.232422,4723.232422,4723.232422,4723.232422,4723.232422,37785.85938
4431000,4680.270508,4680.270508,4680.270508,4680.270508,4680.270508,4680.270508,4680.270508,4680.270508,37442.16406
4431600,2293.600098,2293.600098,2293.600098,2293.600098,2293.600098,2293.600098,2293.600098,2293.600098,18348.80078
4432200,0,0,0,0,0,0,0,0,0
4432800,0,0,0,0,0,0,0,0,0
4433400,0,0,0,0,0,0,0,0,0
4434000,0,0,0,0,0,0,0,0,0
4434600,0,0,0,0,0,0,0,0,0
4435200,0,0,0,0,0,0,0,0,0
4435800,0,0,0,0,0,0,0,0,0
4436400,0,0,0,0,0,0,0,0,0
4437000,0,0,0,0,0,0,0,0,0
4437600,0,0,0,0,0,0,0,0,0
4438200,0,0,0,0,0,0,0,0,0
4438800,0,0,0,0,0,0,0,0,0
4439400,0,0,0,0,0,0,0,0,0
4440000,0,0,0,0,0,0,0,0,0
4440600,0,0,0,0,0,0,0,0,0
4441200,0,0,0,0,0,0,0,0,0
4441800,0,0,0,0,0,0,0,0,0
4442400,0,0,0,0,0,0,0,0,0
4443000,0,0,0,0,0,0,0,0,0
4443600,0,0,0,0,0,0,0,0,0
4444200,0,0,0,0,0,0,0,0,0
4444800,0,0,0,0,0,0,0,0,0
4445400,0,0,0,0,0,0,0,0,0
4446000,0,0,0,0,0,0,0,0,0
4446600,0,0,0,0,0,0,0,0,0
4447200,0,0,0,0,0,0,0,0,0
4447800,0,0,0,0,0,0,0,0,0
4448400,0,0,0,0,0,0,0,0,0
4449000,0,0,0,0,0,0,0,0,0
4449600,0,0,0,0,0,0,0,0,0
4450200,0,0,0,0,0,0,0,0,0
4450800,0,0,0,0,0,0,0,0,0
4451400,0,0,0,0,0,0,0,0,0
4452000,0,0,0,0,0,0,0,0,0
4452600,0,0,0,0,0,0,0,0,0
4453200,0,0,0,0,0,0,0,0,0
4453800,0,0,0,0,0,0,0,0,0
